38,4,73,81,76,94,68,92,57,90,8,23	54,81,76,94,68,92,36,11,14	81,76,94,68,92
38,4,73,91,24,16,57,87,57,90,8,23	54,91,24,16,57,87,36,11,14	91,24,16,57,87
38,4,73,92,88,23,19,84,57,90,8,23	54,92,88,23,19,84,36,11,14	92,88,23,19,84
38,4,73,34,26,30,53,8,57,90,8,23	54,34,26,30,53,8,36,11,14	34,26,30,53,8
38,4,73,76,12,56,6,19,57,90,8,23	54,76,12,56,6,19,36,11,14	76,12,56,6,19
38,4,73,71,73,57,47,30,57,90,8,23	54,71,73,57,47,30,36,11,14	71,73,57,47,30
38,4,73,11,61,94,31,96,57,90,8,23	54,11,61,94,31,96,36,11,14	11,61,94,31,96
38,4,73,25,15,69,59,76,57,90,8,23	54,25,15,69,59,76,36,11,14	25,15,69,59,76
38,4,73,67,12,87,55,57,57,90,8,23	54,67,12,87,55,57,36,11,14	67,12,87,55,57
38,4,73,90,94,54,97,94,57,90,8,23	54,90,94,54,97,94,36,11,14	90,94,54,97,94
38,4,73,78,4,12,50,67,57,90,8,23	54,78,4,12,50,67,36,11,14	78,4,12,50,67
38,4,73,85,56,61,7,63,57,90,8,23	54,85,56,61,7,63,36,11,14	85,56,61,7,63
38,4,73,75,26,30,52,53,57,90,8,23	54,75,26,30,52,53,36,11,14	75,26,30,52,53
38,4,73,86,38,92,6,87,57,90,8,23	54,86,38,92,6,87,36,11,14	86,38,92,6,87
38,4,73,53,98,58,42,40,57,90,8,23	54,53,98,58,42,40,36,11,14	53,98,58,42,40
38,4,73,62,86,23,28,31,57,90,8,23	54,62,86,23,28,31,36,11,14	62,86,23,28,31
38,4,73,15,47,58,47,74,57,90,8,23	54,15,47,58,47,74,36,11,14	15,47,58,47,74
38,4,73,64,50,24,31,25,57,90,8,23	54,64,50,24,31,25,36,11,14	64,50,24,31,25
38,4,73,90,54,68,51,7,57,90,8,23	54,90,54,68,51,7,36,11,14	90,54,68,51,7
38,4,73,23,89,89,86,98,57,90,8,23	54,23,89,89,86,98,36,11,14	23,89,89,86,98
38,4,73,97,15,47,28,22,57,90,8,23	54,97,15,47,28,22,36,11,14	97,15,47,28,22
38,4,73,84,38,87,59,57,57,90,8,23	54,84,38,87,59,57,36,11,14	84,38,87,59,57
38,4,73,9,28,62,49,54,57,90,8,23	54,9,28,62,49,54,36,11,14	9,28,62,49,54
38,4,73,80,26,37,65,12,57,90,8,23	54,80,26,37,65,12,36,11,14	80,26,37,65,12
38,4,73,11,27,23,84,67,57,90,8,23	54,11,27,23,84,67,36,11,14	11,27,23,84,67
38,4,73,83,73,76,37,45,57,90,8,23	54,83,73,76,37,45,36,11,14	83,73,76,37,45
38,4,73,66,50,26,66,54,57,90,8,23	54,66,50,26,66,54,36,11,14	66,50,26,66,54
38,4,73,44,33,41,17,27,57,90,8,23	54,44,33,41,17,27,36,11,14	44,33,41,17,27
38,4,73,50,63,33,57,58,57,90,8,23	54,50,63,33,57,58,36,11,14	50,63,33,57,58
38,4,73,42,47,32,20,23,57,90,8,23	54,42,47,32,20,23,36,11,14	42,47,32,20,23
38,4,73,85,98,67,30,55,57,90,8,23	54,85,98,67,30,55,36,11,14	85,98,67,30,55
38,4,73,31,39,51,62,94,57,90,8,23	54,31,39,51,62,94,36,11,14	31,39,51,62,94
38,4,73,23,49,91,69,71,57,90,8,23	54,23,49,91,69,71,36,11,14	23,49,91,69,71
38,4,73,37,50,27,5,32,57,90,8,23	54,37,50,27,5,32,36,11,14	37,50,27,5,32
38,4,73,57,36,34,21,71,57,90,8,23	54,57,36,34,21,71,36,11,14	57,36,34,21,71
38,4,73,48,36,75,79,65,57,90,8,23	54,48,36,75,79,65,36,11,14	48,36,75,79,65
38,4,73,70,52,49,27,32,57,90,8,23	54,70,52,49,27,32,36,11,14	70,52,49,27,32
38,4,73,36,86,43,22,65,57,90,8,23	54,36,86,43,22,65,36,11,14	36,86,43,22,65
38,4,73,4,45,81,31,97,57,90,8,23	54,4,45,81,31,97,36,11,14	4,45,81,31,97
38,4,73,76,31,55,90,71,57,90,8,23	54,76,31,55,90,71,36,11,14	76,31,55,90,71
38,4,73,73,63,4,56,99,57,90,8,23	54,73,63,4,56,99,36,11,14	73,63,4,56,99
38,4,73,97,63,23,67,28,57,90,8,23	54,97,63,23,67,28,36,11,14	97,63,23,67,28
38,4,73,9,18,79,52,72,57,90,8,23	54,9,18,79,52,72,36,11,14	9,18,79,52,72
38,4,73,93,43,40,96,89,57,90,8,23	54,93,43,40,96,89,36,11,14	93,43,40,96,89
38,4,73,42,78,12,38,30,57,90,8,23	54,42,78,12,38,30,36,11,14	42,78,12,38,30
38,4,73,97,75,66,60,76,57,90,8,23	54,97,75,66,60,76,36,11,14	97,75,66,60,76
38,4,73,11,10,76,24,62,57,90,8,23	54,11,10,76,24,62,36,11,14	11,10,76,24,62
38,4,73,43,17,67,81,53,57,90,8,23	54,43,17,67,81,53,36,11,14	43,17,67,81,53
38,4,73,15,48,44,12,80,57,90,8,23	54,15,48,44,12,80,36,11,14	15,48,44,12,80
57,44,91,89,40,96,7,94,62	39,11,91,89,40,96,7,79,47	91,89,40,96,7
57,44,82,26,68,51,63,94,62	39,11,82,26,68,51,63,79,47	82,26,68,51,63
57,44,45,4,78,45,85,94,62	39,11,45,4,78,45,85,79,47	45,4,78,45,85
57,44,26,11,8,70,50,94,62	39,11,26,11,8,70,50,79,47	26,11,8,70,50
57,44,33,7,17,80,99,94,62	39,11,33,7,17,80,99,79,47	33,7,17,80,99
57,44,99,21,57,81,32,94,62	39,11,99,21,57,81,32,79,47	99,21,57,81,32
57,44,45,40,86,8,54,94,62	39,11,45,40,86,8,54,79,47	45,40,86,8,54
57,44,33,58,10,40,27,94,62	39,11,33,58,10,40,27,79,47	33,58,10,40,27
57,44,80,56,91,6,77,94,62	39,11,80,56,91,6,77,79,47	80,56,91,6,77
57,44,74,43,29,31,47,94,62	39,11,74,43,29,31,47,79,47	74,43,29,31,47
57,44,11,86,56,75,9,94,62	39,11,11,86,56,75,9,79,47	11,86,56,75,9
57,44,67,42,80,16,10,94,62	39,11,67,42,80,16,10,79,47	67,42,80,16,10
57,44,41,5,73,79,26,94,62	39,11,41,5,73,79,26,79,47	41,5,73,79,26
57,44,56,78,96,5,34,94,62	39,11,56,78,96,5,34,79,47	56,78,96,5,34
57,44,11,89,65,12,79,94,62	39,11,11,89,65,12,79,79,47	11,89,65,12,79
57,44,38,99,65,66,72,94,62	39,11,38,99,65,66,72,79,47	38,99,65,66,72
57,44,53,16,62,29,55,94,62	39,11,53,16,62,29,55,79,47	53,16,62,29,55
57,44,79,74,69,31,72,94,62	39,11,79,74,69,31,72,79,47	79,74,69,31,72
57,44,71,27,76,75,88,94,62	39,11,71,27,76,75,88,79,47	71,27,76,75,88
57,44,71,67,42,54,54,94,62	39,11,71,67,42,54,54,79,47	71,67,42,54,54
57,44,31,69,57,53,39,94,62	39,11,31,69,57,53,39,79,47	31,69,57,53,39
57,44,55,80,90,39,10,94,62	39,11,55,80,90,39,10,79,47	55,80,90,39,10
57,44,55,26,28,22,30,94,62	39,11,55,26,28,22,30,79,47	55,26,28,22,30
57,44,67,22,99,40,96,94,62	39,11,67,22,99,40,96,79,47	67,22,99,40,96
57,44,80,26,28,82,85,94,62	39,11,80,26,28,82,85,79,47	80,26,28,82,85
57,44,4,37,40,49,45,94,62	39,11,4,37,40,49,45,79,47	4,37,40,49,45
57,44,85,11,29,90,65,94,62	39,11,85,11,29,90,65,79,47	85,11,29,90,65
57,44,77,21,96,59,81,94,62	39,11,77,21,96,59,81,79,47	77,21,96,59,81
57,44,19,46,78,37,56,94,62	39,11,19,46,78,37,56,79,47	19,46,78,37,56
57,44,86,48,48,80,89,94,62	39,11,86,48,48,80,89,79,47	86,48,48,80,89
57,44,27,71,58,29,99,94,62	39,11,27,71,58,29,99,79,47	27,71,58,29,99
57,44,10,71,80,48,71,94,62	39,11,10,71,80,48,71,79,47	10,71,80,48,71
57,44,22,38,16,86,12,94,62	39,11,22,38,16,86,12,79,47	22,38,16,86,12
57,44,28,77,15,10,33,94,62	39,11,28,77,15,10,33,79,47	28,77,15,10,33
57,44,10,34,89,57,73,94,62	39,11,10,34,89,57,73,79,47	10,34,89,57,73
57,44,96,50,26,78,67,94,62	39,11,96,50,26,78,67,79,47	96,50,26,78,67
57,44,30,12,68,37,51,94,62	39,11,30,12,68,37,51,79,47	30,12,68,37,51
57,44,40,42,4,93,29,94,62	39,11,40,42,4,93,29,79,47	40,42,4,93,29
57,44,35,36,19,80,95,94,62	39,11,35,36,19,80,95,79,47	35,36,19,80,95
57,44,18,56,15,61,47,94,62	39,11,18,56,15,61,47,79,47	18,56,15,61,47
57,44,29,10,42,39,61,94,62	39,11,29,10,42,39,61,79,47	29,10,42,39,61
57,44,51,61,77,51,79,94,62	39,11,51,61,77,51,79,79,47	51,61,77,51,79
57,44,69,21,22,63,29,94,62	39,11,69,21,22,63,29,79,47	69,21,22,63,29
57,44,69,16,73,97,95,94,62	39,11,69,16,73,97,95,79,47	69,16,73,97,95
57,44,67,34,74,62,49,94,62	39,11,67,34,74,62,49,79,47	67,34,74,62,49
57,44,21,85,79,5,87,94,62	39,11,21,85,79,5,87,79,47	21,85,79,5,87
57,44,91,74,54,33,28,94,62	39,11,91,74,54,33,28,79,47	91,74,54,33,28
57,44,43,90,43,33,61,94,62	39,11,43,90,43,33,61,79,47	43,90,43,33,61
57,44,60,42,57,22,84,94,62	39,11,60,42,57,22,84,79,47	60,42,57,22,84
57,44,43,51,11,90,64,94,62	39,11,43,51,11,90,64,79,47	43,51,11,90,64
57,44,77,43,74,46,47,94,62	39,11,77,43,74,46,47,79,47	77,43,74,46,47
57,44,14,76,68,46,42,94,62	39,11,14,76,68,46,42,79,47	14,76,68,46,42
57,44,10,58,74,22,46,94,62	39,11,10,58,74,22,46,79,47	10,58,74,22,46
57,44,51,58,11,78,55,94,62	39,11,51,58,11,78,55,79,47	51,58,11,78,55
57,44,30,75,85,55,95,94,62	39,11,30,75,85,55,95,79,47	30,75,85,55,95
57,44,83,66,27,99,94,94,62	39,11,83,66,27,99,94,79,47	83,66,27,99,94
57,44,10,76,11,30,65,94,62	39,11,10,76,11,30,65,79,47	10,76,11,30,65
57,44,67,86,59,77,73,94,62	39,11,67,86,59,77,73,79,47	67,86,59,77,73
57,44,75,19,86,51,74,94,62	39,11,75,19,86,51,74,79,47	75,19,86,51,74
57,44,53,50,4,42,91,94,62	39,11,53,50,4,42,91,79,47	53,50,4,42,91
57,44,22,60,51,71,10,94,62	39,11,22,60,51,71,10,79,47	22,60,51,71,10
57,44,83,78,91,91,60,94,62	39,11,83,78,91,91,60,79,47	83,78,91,91,60
57,44,78,90,97,92,76,94,62	39,11,78,90,97,92,76,79,47	78,90,97,92,76
57,44,91,55,98,84,46,94,62	39,11,91,55,98,84,46,79,47	91,55,98,84,46
57,44,18,94,19,98,68,94,62	39,11,18,94,19,98,68,79,47	18,94,19,98,68
57,44,46,68,35,22,50,94,62	39,11,46,68,35,22,50,79,47	46,68,35,22,50
57,44,9,89,89,27,35,94,62	39,11,9,89,89,27,35,79,47	9,89,89,27,35
57,44,72,89,18,47,60,94,62	39,11,72,89,18,47,60,79,47	72,89,18,47,60
57,44,63,85,76,5,90,94,62	39,11,63,85,76,5,90,79,47	63,85,76,5,90
57,44,72,36,36,69,11,94,62	39,11,72,36,36,69,11,79,47	72,36,36,69,11
57,44,66,44,73,85,69,94,62	39,11,66,44,73,85,69,79,47	66,44,73,85,69
57,44,46,33,45,93,67,94,62	39,11,46,33,45,93,67,79,47	46,33,45,93,67
57,44,34,23,68,68,16,94,62	39,11,34,23,68,68,16,79,47	34,23,68,68,16
57,44,25,90,79,69,4,94,62	39,11,25,90,79,69,4,79,47	25,90,79,69,4
57,44,70,57,81,90,50,94,62	39,11,70,57,81,90,50,79,47	70,57,81,90,50
57,44,70,15,20,62,88,94,62	39,11,70,15,20,62,88,79,47	70,15,20,62,88
57,44,74,91,44,14,43,94,62	39,11,74,91,44,14,43,79,47	74,91,44,14,43
57,44,34,71,48,51,22,94,62	39,11,34,71,48,51,22,79,47	34,71,48,51,22
