9,57,97,48,60,20,10,56,53	65,60,20,10,78	60,20,10
9,57,97,48,19,42,13,56,53	65,19,42,13,78	19,42,13
9,57,97,48,68,64,62,72,56,53	65,68,64,62,72,78	68,64,62,72
9,57,97,48,52,56,53	65,52,78	52
9,57,97,48,67,56,53	65,67,78	67
9,57,97,48,31,56,53	65,31,78	31
9,57,97,48,62,15,85,68,56,53	65,62,15,85,68,78	62,15,85,68
9,57,97,48,43,47,56,53	65,43,47,78	43,47
9,57,97,48,12,93,56,53	65,12,93,78	12,93
9,57,97,48,96,56,53	65,96,78	96
9,57,97,48,78,84,56,53	65,78,84,78	78,84
9,57,97,48,44,56,53	65,44,78	44
9,57,97,48,78,89,56,53	65,78,89,78	78,89
9,57,97,48,25,52,56,53	65,25,52,78	25,52
9,57,97,48,72,40,86,89,56,53	65,72,40,86,89,78	72,40,86,89
9,57,97,48,70,7,56,53	65,70,7,78	70,7
9,57,97,48,90,66,11,56,53	65,90,66,11,78	90,66,11
9,57,97,48,22,17,92,56,53	65,22,17,92,78	22,17,92
9,57,97,48,36,56,53	65,36,78	36
9,57,97,48,57,75,42,56,53	65,57,75,42,78	57,75,42
9,57,97,48,40,74,19,10,56,53	65,40,74,19,10,78	40,74,19,10
9,57,97,48,84,37,56,53	65,84,37,78	84,37
9,57,97,48,24,80,56,53	65,24,80,78	24,80
9,57,97,48,77,56,53	65,77,78	77
9,57,97,48,43,69,59,12,56,53	65,43,69,59,12,78	43,69,59,12
9,57,97,48,4,90,56,53	65,4,90,78	4,90
9,57,97,48,15,63,56,53	65,15,63,78	15,63
9,57,97,48,20,83,36,90,56,53	65,20,83,36,90,78	20,83,36,90
9,57,97,48,83,56,53	65,83,78	83
9,57,97,48,34,99,56,53	65,34,99,78	34,99
9,57,97,48,80,64,75,82,56,53	65,80,64,75,82,78	80,64,75,82
9,57,97,48,23,39,47,56,53	65,23,39,47,78	23,39,47
9,57,97,48,47,77,50,56,53	65,47,77,50,78	47,77,50
9,57,97,48,75,47,22,56,53	65,75,47,22,78	75,47,22
9,57,97,48,35,56,53	65,35,78	35
9,57,97,48,85,56,53	65,85,78	85
9,57,97,48,38,55,56,53	65,38,55,78	38,55
9,57,97,48,8,76,56,53	65,8,76,78	8,76
9,57,97,48,49,99,8,82,56,53	65,49,99,8,82,78	49,99,8,82
9,57,97,48,23,56,53	65,23,78	23
9,57,97,48,51,56,53	65,51,78	51
9,57,97,48,43,17,56,53	65,43,17,78	43,17
9,57,97,48,49,55,56,53	65,49,55,78	49,55
9,57,97,48,86,56,53	65,86,78	86
9,57,97,48,89,56,53	65,89,78	89
9,57,97,48,96,12,76,23,56,53	65,96,12,76,23,78	96,12,76,23
9,57,97,48,30,69,91,59,56,53	65,30,69,91,59,78	30,69,91,59
9,57,97,48,21,82,10,26,56,53	65,21,82,10,26,78	21,82,10,26
9,57,97,48,35,56,53	65,35,78	35
9,57,97,48,59,80,56,53	65,59,80,78	59,80
9,57,97,48,94,26,24,9,56,53	65,94,26,24,9,78	94,26,24,9
9,57,97,48,43,96,40,70,56,53	65,43,96,40,70,78	43,96,40,70
9,57,97,48,86,87,56,53	65,86,87,78	86,87
9,57,97,48,30,31,56,53	65,30,31,78	30,31
9,57,97,48,44,41,72,43,56,53	65,44,41,72,43,78	44,41,72,43
9,57,97,48,77,15,4,56,53	65,77,15,4,78	77,15,4
9,57,97,48,41,35,64,25,56,53	65,41,35,64,25,78	41,35,64,25
9,57,97,48,39,81,90,21,56,53	65,39,81,90,21,78	39,81,90,21
9,57,97,48,20,56,53	65,20,78	20
9,57,97,48,94,98,56,53	65,94,98,78	94,98
9,57,97,48,24,27,55,50,56,53	65,24,27,55,50,78	24,27,55,50
9,57,97,48,92,67,73,56,53	65,92,67,73,78	92,67,73
9,57,97,48,19,49,56,53	65,19,49,78	19,49
9,57,97,48,30,16,56,53	65,30,16,78	30,16
9,57,97,48,58,62,26,56,53	65,58,62,26,78	58,62,26
9,57,97,48,82,19,20,37,56,53	65,82,19,20,37,78	82,19,20,37
9,57,97,48,73,37,56,53	65,73,37,78	73,37
9,57,97,48,94,6,56,53	65,94,6,78	94,6
9,57,97,48,92,56,53	65,92,78	92
9,57,97,48,73,6,30,56,53	65,73,6,30,78	73,6,30
9,57,97,48,83,76,56,53	65,83,76,78	83,76
9,57,97,48,31,56,53	65,31,78	31
9,57,97,48,49,97,50,56,53	65,49,97,50,78	49,97,50
9,57,97,48,96,56,53	65,96,78	96
9,57,97,48,39,48,49,24,56,53	65,39,48,49,24,78	39,48,49,24
9,57,97,48,48,4,55,56,53	65,48,4,55,78	48,4,55
9,57,97,48,28,71,43,18,56,53	65,28,71,43,18,78	28,71,43,18
9,57,97,48,84,18,39,56,53	65,84,18,39,78	84,18,39
9,57,97,48,97,49,49,56,53	65,97,49,49,78	97,49,49
9,57,97,48,41,42,72,56,53	65,41,42,72,78	41,42,72
9,57,97,48,86,58,56,53	65,86,58,78	86,58
9,57,97,48,47,56,53	65,47,78	47
9,57,97,48,54,35,65,73,56,53	65,54,35,65,73,78	54,35,65,73
9,57,97,48,17,65,56,53	65,17,65,78	17,65
9,57,97,48,24,59,83,17,56,53	65,24,59,83,17,78	24,59,83,17
9,57,97,48,93,10,57,56,53	65,93,10,57,78	93,10,57
9,57,97,48,29,25,48,56,53	65,29,25,48,78	29,25,48
9,57,97,48,13,10,15,56,53	65,13,10,15,78	13,10,15
9,57,97,48,90,56,53	65,90,78	90
9,57,97,48,43,45,29,56,53	65,43,45,29,78	43,45,29
9,57,97,48,76,56,53	65,76,78	76
9,57,97,48,59,25,56,53	65,59,25,78	59,25
9,57,97,48,74,86,56,53	65,74,86,78	74,86
9,57,97,48,71,91,18,56,53	65,71,91,18,78	71,91,18
9,57,97,48,9,62,59,56,53	65,9,62,59,78	9,62,59
9,57,97,48,8,20,56,53	65,8,20,78	8,20
9,57,97,48,61,22,56,53	65,61,22,78	61,22
9,57,97,48,41,7,56,53	65,41,7,78	41,7
9,57,97,48,92,48,56,53	65,92,48,78	92,48
9,57,97,48,17,84,39,81,56,53	65,17,84,39,81,78	17,84,39,81
9,57,97,48,79,26,64,56,53	65,79,26,64,78	79,26,64
9,57,97,48,49,70,43,62,56,53	65,49,70,43,62,78	49,70,43,62
9,57,97,48,52,48,56,53	65,52,48,78	52,48
9,57,97,48,20,68,56,53	65,20,68,78	20,68
9,57,97,48,80,38,56,53	65,80,38,78	80,38
9,57,97,48,62,56,53	65,62,78	62
9,57,97,48,94,97,22,42,56,53	65,94,97,22,42,78	94,97,22,42
9,57,97,48,74,53,92,59,56,53	65,74,53,92,59,78	74,53,92,59
9,57,97,48,64,26,40,56,53	65,64,26,40,78	64,26,40
9,57,97,48,5,24,56,53	65,5,24,78	5,24
9,57,97,48,31,96,85,56,53	65,31,96,85,78	31,96,85
9,57,97,48,79,25,56,53	65,79,25,78	79,25
9,57,97,48,36,75,70,53,56,53	65,36,75,70,53,78	36,75,70,53
9,57,97,48,43,74,83,93,56,53	65,43,74,83,93,78	43,74,83,93
9,57,97,48,36,31,40,91,56,53	65,36,31,40,91,78	36,31,40,91
9,57,97,48,42,47,18,48,56,53	65,42,47,18,48,78	42,47,18,48
9,57,97,48,11,56,53	65,11,78	11
9,57,97,48,74,4,47,56,53	65,74,4,47,78	74,4,47
9,57,97,48,78,46,40,49,56,53	65,78,46,40,49,78	78,46,40,49
9,57,97,48,3,8,56,53	65,3,8,78	3,8
9,57,97,48,17,32,7,56,53	65,17,32,7,78	17,32,7
9,57,97,48,94,56,53	65,94,78	94
9,57,97,48,16,58,53,8,56,53	65,16,58,53,8,78	16,58,53,8
9,57,97,48,69,56,53	65,69,78	69
9,57,97,48,33,25,56,53	65,33,25,78	33,25
9,57,97,48,27,29,56,53	65,27,29,78	27,29
9,57,97,48,44,56,53	65,44,78	44
9,57,97,48,9,58,78,56,53	65,9,58,78,78	9,58,78
9,57,97,48,12,25,56,53	65,12,25,78	12,25
9,57,97,48,33,56,53	65,33,78	33
9,57,97,48,97,97,79,56,53	65,97,97,79,78	97,97,79
9,57,97,48,48,28,95,83,56,53	65,48,28,95,83,78	48,28,95,83
9,57,97,48,67,8,48,79,56,53	65,67,8,48,79,78	67,8,48,79
9,57,97,48,50,56,53	65,50,78	50
9,57,97,48,28,55,67,31,56,53	65,28,55,67,31,78	28,55,67,31
9,57,97,48,67,58,38,12,56,53	65,67,58,38,12,78	67,58,38,12
9,57,97,48,49,9,56,53	65,49,9,78	49,9
9,57,97,48,37,91,85,57,56,53	65,37,91,85,57,78	37,91,85,57
9,57,97,48,97,86,56,53	65,97,86,78	97,86
9,57,97,48,49,75,93,94,56,53	65,49,75,93,94,78	49,75,93,94
9,57,97,48,19,3,56,53	65,19,3,78	19,3
9,57,97,48,19,31,38,25,56,53	65,19,31,38,25,78	19,31,38,25
9,57,97,48,40,41,56,53	65,40,41,78	40,41
9,57,97,48,28,56,53	65,28,78	28
9,57,97,48,18,56,53	65,18,78	18
9,57,97,48,56,56,53	65,56,78	56
9,57,97,48,97,56,53	65,97,78	97
9,57,97,48,94,56,53	65,94,78	94
9,57,97,48,19,56,53	65,19,78	19
9,57,97,48,5,44,96,7,56,53	65,5,44,96,7,78	5,44,96,7
9,57,97,48,54,90,56,53	65,54,90,78	54,90
9,57,97,48,24,56,53	65,24,78	24
9,57,97,48,72,56,53	65,72,78	72
9,57,97,48,4,98,93,42,56,53	65,4,98,93,42,78	4,98,93,42
9,57,97,48,91,26,56,53	65,91,26,78	91,26
9,57,97,48,64,92,78,56,53	65,64,92,78,78	64,92,78
9,57,97,48,78,88,56,53	65,78,88,78	78,88
9,57,97,48,53,61,38,56,53	65,53,61,38,78	53,61,38
9,57,97,48,32,16,56,53	65,32,16,78	32,16
9,57,97,48,64,14,45,56,53	65,64,14,45,78	64,14,45
9,57,97,48,36,56,53	65,36,78	36
9,57,97,48,78,42,63,56,53	65,78,42,63,78	78,42,63
9,57,97,48,71,11,56,53	65,71,11,78	71,11
9,57,97,48,74,88,39,56,53	65,74,88,39,78	74,88,39
9,57,97,48,94,81,56,53	65,94,81,78	94,81
9,57,97,48,84,56,53	65,84,78	84
9,57,97,48,69,56,53	65,69,78	69
9,57,97,48,61,56,53	65,61,78	61
9,57,97,48,49,56,53	65,49,78	49
9,57,97,48,25,98,75,56,53	65,25,98,75,78	25,98,75
9,57,97,48,10,70,8,56,53	65,10,70,8,78	10,70,8
9,57,97,48,83,63,70,6,56,53	65,83,63,70,6,78	83,63,70,6
9,57,97,48,97,73,56,53	65,97,73,78	97,73
9,57,97,48,99,98,20,46,56,53	65,99,98,20,46,78	99,98,20,46
9,57,97,48,86,87,22,80,56,53	65,86,87,22,80,78	86,87,22,80
9,57,97,48,9,52,53,12,56,53	65,9,52,53,12,78	9,52,53,12
9,57,97,48,38,60,12,56,53	65,38,60,12,78	38,60,12
9,57,97,48,27,13,41,56,53	65,27,13,41,78	27,13,41
9,57,97,48,64,24,59,56,53	65,64,24,59,78	64,24,59
9,57,97,48,11,94,56,53	65,11,94,78	11,94
9,57,97,48,88,75,56,53	65,88,75,78	88,75
9,57,97,48,24,56,53	65,24,78	24
9,57,97,48,45,66,60,65,56,53	65,45,66,60,65,78	45,66,60,65
9,57,97,48,93,55,91,45,56,53	65,93,55,91,45,78	93,55,91,45
9,57,97,48,13,56,52,56,53	65,13,56,52,78	13,56,52
9,57,97,48,21,54,56,53	65,21,54,78	21,54
9,57,97,48,89,55,11,56,53	65,89,55,11,78	89,55,11
9,57,97,48,19,93,81,56,53	65,19,93,81,78	19,93,81
9,57,97,48,61,48,56,53	65,61,48,78	61,48
9,57,97,48,87,58,56,53	65,87,58,78	87,58
9,57,97,48,93,56,53	65,93,78	93
9,57,97,48,88,90,73,56,53	65,88,90,73,78	88,90,73
9,57,97,48,73,12,56,53	65,73,12,78	73,12
9,57,97,48,14,56,53	65,14,78	14
9,57,97,48,69,22,56,53	65,69,22,78	69,22
9,57,97,48,56,56,53	65,56,78	56
9,57,97,48,36,48,24,56,53	65,36,48,24,78	36,48,24
9,57,97,48,55,56,53	65,55,78	55
9,57,97,48,98,56,53	65,98,78	98
9,57,97,48,52,15,33,16,56,53	65,52,15,33,16,78	52,15,33,16
9,57,97,48,18,29,93,21,56,53	65,18,29,93,21,78	18,29,93,21
9,57,97,48,90,59,56,53	65,90,59,78	90,59
9,57,97,48,88,51,25,57,56,53	65,88,51,25,57,78	88,51,25,57
9,57,97,48,59,23,27,26,56,53	65,59,23,27,26,78	59,23,27,26
9,57,97,48,14,15,56,53	65,14,15,78	14,15
9,57,97,48,86,56,53	65,86,78	86
9,57,97,48,93,82,55,56,53	65,93,82,55,78	93,82,55
9,57,97,48,42,96,57,83,56,53	65,42,96,57,83,78	42,96,57,83
9,57,97,48,39,56,53	65,39,78	39
9,57,97,48,64,56,53	65,64,78	64
9,57,97,48,73,74,27,56,53	65,73,74,27,78	73,74,27
9,57,97,48,21,22,92,56,53	65,21,22,92,78	21,22,92
9,57,97,48,32,56,53	65,32,78	32
9,57,97,48,45,44,56,53	65,45,44,78	45,44
9,57,97,48,73,68,56,53	65,73,68,78	73,68
9,57,97,48,97,72,49,37,56,53	65,97,72,49,37,78	97,72,49,37
9,57,97,48,92,15,3,6,56,53	65,92,15,3,6,78	92,15,3,6
9,57,97,48,33,56,53	65,33,78	33
9,57,97,48,84,82,69,56,53	65,84,82,69,78	84,82,69
9,57,97,48,57,32,56,53	65,57,32,78	57,32
9,57,97,48,10,56,53	65,10,78	10
9,57,97,48,50,56,53	65,50,78	50
9,57,97,48,85,57,24,56,53	65,85,57,24,78	85,57,24
9,57,97,48,38,13,65,73,56,53	65,38,13,65,73,78	38,13,65,73
9,57,97,48,56,51,30,61,56,53	65,56,51,30,61,78	56,51,30,61
9,57,97,48,82,24,56,53	65,82,24,78	82,24
9,57,97,48,57,99,5,56,53	65,57,99,5,78	57,99,5
9,57,97,48,82,76,16,56,53	65,82,76,16,78	82,76,16
9,57,97,48,42,84,20,21,56,53	65,42,84,20,21,78	42,84,20,21
9,57,97,48,35,56,53	65,35,78	35
9,57,97,48,76,56,53	65,76,78	76
9,57,97,48,77,40,56,53	65,77,40,78	77,40
9,57,97,48,90,34,19,70,56,53	65,90,34,19,70,78	90,34,19,70
9,57,97,48,10,26,56,53	65,10,26,78	10,26
9,57,97,48,63,17,8,58,56,53	65,63,17,8,58,78	63,17,8,58
9,57,97,48,28,24,56,53	65,28,24,78	28,24
9,57,97,48,11,56,53	65,11,78	11
9,57,97,48,24,30,70,74,56,53	65,24,30,70,74,78	24,30,70,74
9,57,97,48,58,59,83,55,56,53	65,58,59,83,55,78	58,59,83,55
9,57,97,48,31,76,56,53	65,31,76,78	31,76
9,57,97,48,85,32,32,23,56,53	65,85,32,32,23,78	85,32,32,23
9,57,97,48,71,36,17,11,56,53	65,71,36,17,11,78	71,36,17,11
9,57,97,48,70,52,21,56,53	65,70,52,21,78	70,52,21
9,57,97,48,80,38,56,53	65,80,38,78	80,38
9,57,97,48,42,9,29,56,53	65,42,9,29,78	42,9,29
9,57,97,48,28,56,53	65,28,78	28
9,57,97,48,95,56,53	65,95,78	95
9,57,97,48,36,18,41,56,53	65,36,18,41,78	36,18,41
9,57,97,48,66,56,53	65,66,78	66
9,57,97,48,51,84,56,53	65,51,84,78	51,84
9,57,97,48,63,44,56,53	65,63,44,78	63,44
9,57,97,48,6,62,95,72,56,53	65,6,62,95,72,78	6,62,95,72
9,57,97,48,52,33,76,56,53	65,52,33,76,78	52,33,76
9,57,97,48,80,56,53	65,80,78	80
9,57,97,48,41,25,55,56,53	65,41,25,55,78	41,25,55
9,57,97,48,76,85,23,72,56,53	65,76,85,23,72,78	76,85,23,72
9,57,97,48,52,18,68,83,56,53	65,52,18,68,83,78	52,18,68,83
9,57,97,48,92,16,56,53	65,92,16,78	92,16
9,57,97,48,26,73,56,53	65,26,73,78	26,73
9,57,97,48,93,16,43,5,56,53	65,93,16,43,5,78	93,16,43,5
9,57,97,48,36,6,56,53	65,36,6,78	36,6
9,57,97,48,13,40,90,56,53	65,13,40,90,78	13,40,90
9,57,97,48,16,56,53	65,16,78	16
9,57,97,48,5,60,55,56,53	65,5,60,55,78	5,60,55
9,57,97,48,81,56,53	65,81,78	81
9,57,97,48,47,56,53	65,47,78	47
9,57,97,48,91,56,53	65,91,78	91
9,57,97,48,91,56,53	65,91,78	91
9,57,97,48,27,81,87,41,56,53	65,27,81,87,41,78	27,81,87,41
9,57,97,48,8,72,56,53	65,8,72,78	8,72
9,57,97,48,9,56,53	65,9,78	9
9,57,97,48,32,56,53	65,32,78	32
9,57,97,48,13,56,53	65,13,78	13
9,57,97,48,39,75,88,56,53	65,39,75,88,78	39,75,88
9,57,97,48,86,4,56,53	65,86,4,78	86,4
9,57,97,48,44,9,96,57,56,53	65,44,9,96,57,78	44,9,96,57
9,57,97,48,75,56,53	65,75,78	75
9,57,97,48,54,12,56,53	65,54,12,78	54,12
9,57,97,48,52,19,56,53	65,52,19,78	52,19
9,57,97,48,63,24,36,56,53	65,63,24,36,78	63,24,36
9,57,97,48,63,60,75,49,56,53	65,63,60,75,49,78	63,60,75,49
9,57,97,48,76,33,64,56,53	65,76,33,64,78	76,33,64
9,57,97,48,17,96,56,53	65,17,96,78	17,96
9,57,97,48,76,97,53,56,53	65,76,97,53,78	76,97,53
9,57,97,48,37,70,78,56,53	65,37,70,78,78	37,70,78
9,57,97,48,79,90,56,53	65,79,90,78	79,90
9,57,97,48,54,17,99,27,56,53	65,54,17,99,27,78	54,17,99,27
9,57,97,48,44,56,53	65,44,78	44
9,57,97,48,10,40,99,41,56,53	65,10,40,99,41,78	10,40,99,41
9,57,97,48,31,54,19,27,56,53	65,31,54,19,27,78	31,54,19,27
9,57,97,48,55,56,53	65,55,78	55
9,57,97,48,78,90,56,53	65,78,90,78	78,90
9,57,97,48,34,56,53	65,34,78	34
9,57,97,48,17,66,59,69,56,53	65,17,66,59,69,78	17,66,59,69
9,57,97,48,32,81,92,56,53	65,32,81,92,78	32,81,92
9,57,97,48,91,15,46,83,56,53	65,91,15,46,83,78	91,15,46,83
9,57,97,48,14,99,27,56,53	65,14,99,27,78	14,99,27
9,57,97,48,20,48,48,93,56,53	65,20,48,48,93,78	20,48,48,93
9,57,97,48,41,56,53	65,41,78	41
9,57,97,48,49,56,91,11,56,53	65,49,56,91,11,78	49,56,91,11
9,57,97,48,51,14,56,53	65,51,14,78	51,14
9,57,97,48,30,12,56,53	65,30,12,78	30,12
9,57,97,48,57,20,56,53	65,57,20,78	57,20
9,57,97,48,48,56,53	65,48,78	48
9,57,97,48,36,98,12,56,53	65,36,98,12,78	36,98,12
9,57,97,48,7,13,54,72,56,53	65,7,13,54,72,78	7,13,54,72
9,57,97,48,89,9,26,56,53	65,89,9,26,78	89,9,26
9,57,97,48,63,81,56,53	65,63,81,78	63,81
9,57,97,48,39,56,53	65,39,78	39
9,57,97,48,59,56,53	65,59,78	59
9,57,97,48,57,3,45,56,53	65,57,3,45,78	57,3,45
9,57,97,48,66,56,53	65,66,78	66
9,57,97,48,80,64,52,56,53	65,80,64,52,78	80,64,52
9,57,97,48,17,56,53	65,17,78	17
9,57,97,48,40,82,15,9,56,53	65,40,82,15,9,78	40,82,15,9
9,57,97,48,43,56,53	65,43,78	43
9,57,97,48,93,12,56,53	65,93,12,78	93,12
9,57,97,48,84,94,96,56,53	65,84,94,96,78	84,94,96
9,57,97,48,12,64,56,53	65,12,64,78	12,64
9,57,97,48,96,56,53	65,96,78	96
9,57,97,48,92,91,29,56,53	65,92,91,29,78	92,91,29
9,57,97,48,60,28,56,53	65,60,28,78	60,28
9,57,97,48,52,96,47,56,53	65,52,96,47,78	52,96,47
9,57,97,48,48,97,72,56,53	65,48,97,72,78	48,97,72
9,57,97,48,29,84,56,53	65,29,84,78	29,84
9,57,97,48,83,56,53	65,83,78	83
9,57,97,48,31,49,9,83,56,53	65,31,49,9,83,78	31,49,9,83
9,57,97,48,40,66,67,57,56,53	65,40,66,67,57,78	40,66,67,57
9,57,97,48,89,55,82,63,56,53	65,89,55,82,63,78	89,55,82,63
9,57,97,48,22,33,56,53	65,22,33,78	22,33
9,57,97,48,25,79,54,56,53	65,25,79,54,78	25,79,54
9,57,97,48,87,56,53	65,87,78	87
9,57,97,48,23,6,25,44,56,53	65,23,6,25,44,78	23,6,25,44
9,57,97,48,77,67,29,10,56,53	65,77,67,29,10,78	77,67,29,10
9,57,97,48,55,18,38,56,53	65,55,18,38,78	55,18,38
9,57,97,48,18,56,53	65,18,78	18
9,57,97,48,42,19,77,56,53	65,42,19,77,78	42,19,77
9,57,97,48,97,42,4,92,56,53	65,97,42,4,92,78	97,42,4,92
9,57,97,48,61,56,53	65,61,78	61
9,57,97,48,6,56,53	65,6,78	6
9,57,97,48,74,56,53	65,74,78	74
9,57,97,48,66,56,53	65,66,78	66
9,57,97,48,12,97,31,67,56,53	65,12,97,31,67,78	12,97,31,67
9,57,97,48,22,34,56,53	65,22,34,78	22,34
9,57,97,48,70,56,53	65,70,78	70
9,57,97,48,83,79,56,53	65,83,79,78	83,79
9,57,97,48,68,9,51,56,53	65,68,9,51,78	68,9,51
9,57,97,48,67,24,67,56,53	65,67,24,67,78	67,24,67
9,57,97,48,97,56,53	65,97,78	97
9,57,97,48,65,55,32,56,53	65,65,55,32,78	65,55,32
9,57,97,48,42,19,56,53	65,42,19,78	42,19
9,57,97,48,58,24,56,53	65,58,24,78	58,24
9,57,97,48,28,60,41,56,53	65,28,60,41,78	28,60,41
9,57,97,48,28,83,33,94,56,53	65,28,83,33,94,78	28,83,33,94
9,57,97,48,87,9,57,71,56,53	65,87,9,57,71,78	87,9,57,71
9,57,97,48,39,11,95,70,56,53	65,39,11,95,70,78	39,11,95,70
9,57,97,48,89,56,53	65,89,78	89
9,57,97,48,26,83,14,49,56,53	65,26,83,14,49,78	26,83,14,49
9,57,97,48,83,56,53	65,83,78	83
9,57,97,48,99,14,43,56,53	65,99,14,43,78	99,14,43
9,57,97,48,54,56,53	65,54,78	54
9,57,97,48,43,69,23,35,56,53	65,43,69,23,35,78	43,69,23,35
9,57,97,48,23,29,56,53	65,23,29,78	23,29
9,57,97,48,98,95,56,53	65,98,95,78	98,95
9,57,97,48,6,87,55,56,53	65,6,87,55,78	6,87,55
9,57,97,48,93,37,56,53	65,93,37,78	93,37
9,57,97,48,86,56,53	65,86,78	86
9,57,97,48,58,56,53	65,58,78	58
9,57,97,48,85,56,53	65,85,78	85
9,57,97,48,27,96,56,53	65,27,96,78	27,96
9,57,97,48,12,17,88,56,53	65,12,17,88,78	12,17,88
9,57,97,48,98,56,53	65,98,78	98
9,57,97,48,80,56,53	65,80,78	80
9,57,97,48,30,94,20,60,56,53	65,30,94,20,60,78	30,94,20,60
9,57,97,48,17,76,56,53	65,17,76,78	17,76
9,57,97,48,73,68,56,53	65,73,68,78	73,68
9,57,97,48,34,10,56,53	65,34,10,78	34,10
9,57,97,48,67,56,53	65,67,78	67
9,57,97,48,61,41,34,94,56,53	65,61,41,34,94,78	61,41,34,94
9,57,97,48,14,56,53	65,14,78	14
9,57,97,48,22,94,56,53	65,22,94,78	22,94
9,57,97,48,9,11,10,56,53	65,9,11,10,78	9,11,10
9,57,97,48,25,23,10,52,56,53	65,25,23,10,52,78	25,23,10,52
9,57,97,48,64,97,56,53	65,64,97,78	64,97
9,57,97,48,91,15,50,15,56,53	65,91,15,50,15,78	91,15,50,15
9,57,97,48,61,83,99,56,53	65,61,83,99,78	61,83,99
9,57,97,48,25,65,56,53	65,25,65,78	25,65
9,57,97,48,63,94,45,49,56,53	65,63,94,45,49,78	63,94,45,49
9,57,97,48,34,84,36,52,56,53	65,34,84,36,52,78	34,84,36,52
9,57,97,48,85,83,76,56,53	65,85,83,76,78	85,83,76
9,57,97,48,86,56,53	65,86,78	86
9,57,97,48,80,69,56,53	65,80,69,78	80,69
9,57,97,48,66,38,16,56,53	65,66,38,16,78	66,38,16
9,57,97,48,21,56,53	65,21,78	21
9,57,97,48,4,57,34,56,53	65,4,57,34,78	4,57,34
9,57,97,48,44,56,53	65,44,78	44
9,57,97,48,30,22,56,53	65,30,22,78	30,22
9,57,97,48,66,56,53	65,66,78	66
9,57,97,48,84,43,56,53	65,84,43,78	84,43
9,57,97,48,72,78,56,53	65,72,78,78	72,78
9,57,97,48,65,84,33,40,56,53	65,65,84,33,40,78	65,84,33,40
9,57,97,48,79,64,56,53	65,79,64,78	79,64
9,57,97,48,6,18,56,53	65,6,18,78	6,18
9,57,97,48,42,66,16,56,53	65,42,66,16,78	42,66,16
9,57,97,48,28,52,56,53	65,28,52,78	28,52
9,57,97,48,89,87,56,53	65,89,87,78	89,87
9,57,97,48,49,93,3,56,53	65,49,93,3,78	49,93,3
